,subj,label,hr_mean,hr_std,hr_slope,hr_skewness,hr_kurtosis,eda_mean,eda_std,eda_slope,eda_skewness,eda_kurtosis,hrv_mean,hrv_std,hrv_slope,hrv_skewness,hrv_kurtosis,temp_mean,temp_std,temp_slope,temp_skewness,temp_kurtosis
209,12,2,-0.16297770451139676,-0.9910314529772871,-0.49237050858626175,0.38067530386029697,0.4074470197747716,-0.4047364149041552,-0.48057555999484747,-0.13914107443298085,0.285030708544828,-0.24249736640653463,-0.1295217430788263,-0.730612904787987,0.2983775230156518,-0.44733733315947866,-0.1722376034788961,-0.7046649232570723,-0.34710429982811,-0.10091375773011885,0.49132768202613425,-0.6502339023245087
210,12,2,-0.15034043527019064,-0.6797483811064834,-0.7707956302450591,0.5154984321893138,-0.6191355269951109,-0.4117999000500391,-0.33055975397223664,-0.060957019237416935,-0.3760687575569754,-0.32818006122568893,-0.14042323339278828,-0.634792697036306,0.4564072240868526,-0.5219230976235739,-0.21604479458081496,-0.7097625855736249,-0.33326869412366233,0.06198838343040369,0.9087370705463972,-0.2319591780446658
211,12,2,-0.14503567606444023,-0.7476708922022071,-0.5370298450922183,0.964610629111444,-0.6242172243508657,-0.3510760040031866,-0.21536525654948557,-0.03659095511996186,-1.2448407877411827,-0.21945494344766545,-0.14654082268581223,-0.6211219704317585,0.2961139560532418,-0.5667932086744071,-0.20014310304130983,-0.6956963525400653,0.26765411300685577,0.3483773572894732,-1.281036614066437,-0.7603631887057174
212,12,2,-0.21224287894083,-0.7364460759166228,-0.726381941099199,-0.41696109090797384,0.08341094978268847,-0.34487346873726493,-0.3031912700405562,-0.06474190946549051,0.07211766794610437,-0.28366614738941504,-0.08066144600840361,-0.6267204195424441,0.4450890631157752,-0.2633324387694715,-0.1841802858433123,-0.6952339748746212,0.26561265970411346,-0.5057371189616043,1.351580365006768,0.22298242873187593
213,12,2,-0.15185870096680426,-0.6857566395423518,-0.5883593693453554,0.8989827335289157,0.11491197467449593,-0.36510225625922194,-0.4423969347132062,-0.12718445417216265,0.16288965277530856,-0.2187720703074305,-0.13864619520816437,-0.6528777552527513,0.32196588063927173,-0.6017395506172186,-0.18817581286623397,-0.6958326167333981,-0.30068322661514485,-0.17360384667528592,1.4440151693025598,1.2846101760000985
214,12,2,-0.04487701272021328,-0.7152854262076483,-0.6831447735201167,1.9261318138645713,1.131099192752583,-0.37849656349028454,-0.21483769869087668,-0.01291846210209762,-0.7942565140998447,-0.3379302754421758,-0.23253015803474664,-0.6953664078057639,0.38721905225754655,-0.855382395553925,-0.16005917804516964,-0.6986373147311925,-0.4865701066314228,-0.12309840428376628,1.296571937859975,0.8811031429444336
215,12,3,0.8880509189626868,-0.9064750480039315,-0.2500482954947111,-0.7878885245722291,-0.12203636951881904,-0.36520000971222544,-0.36683013390364305,-0.08120532550505909,-0.4756562558447158,-0.31725883302352836,-0.8573311139232631,-0.8890027408567238,0.17963882301993994,-0.09954736035995573,-0.190728512761679,-0.7074659248429763,-0.35530503962125826,0.03392352491417943,-0.9789830222733126,-0.5051449499780853
216,12,3,0.8160000166647977,-0.08953336802340373,-0.25666109256669295,-0.9431292890402472,0.595512206429233,-0.28963127959246554,-0.12446590481511803,-0.00951681924791788,0.41657380328865146,-0.1772625519385207,-0.8211080726706824,-0.6959502162167976,0.20003841426612565,-0.056340732330093325,-0.16703187370651382,-0.7050143084050635,0.06666794574282935,-0.43520005457635735,-0.08514964946317449,-0.9451195312162046
217,12,3,0.6831772424677973,-0.5944374315751365,-0.6422380236598442,0.7096688739286395,-0.8934845760708094,-0.5055468039634321,-0.4185960761344585,-0.09681839068241618,-0.2655120902012376,-0.34778039043743175,-0.7438853779255835,-0.7996437376384471,0.3023206366192799,-0.5716777559070346,-0.2204056424524947,-0.7096022825916775,0.0193931135066659,-0.4184434078109891,0.2844182257868908,-1.3106964079465049
218,12,3,0.8734699396775389,-0.8848522831008603,-0.29391976364939265,-0.7751440184210913,0.1427888006171298,-0.27428885560343336,0.17960013806779693,0.16707927833822236,-0.187294103987107,-0.3268455350643827,-0.8504341717355978,-0.8868093131445491,0.1997376662234291,-0.10869084981687667,-0.19365563434866614,-0.7023848569878377,0.11917653178237739,-0.45534353015598866,0.7930577655157918,-0.6201829981685445
219,12,3,0.852071564087689,-0.392310101579708,-0.24441535618574423,0.14587018583622385,-0.9777242001132388,-0.12661453023269897,0.5479922272767862,0.3398276022399132,-0.5943748501842947,-0.35073023820424803,-0.8386927384871193,-0.7358457154293645,0.1775502168595931,-0.3354876000900211,-0.22202974648234455,-0.7012980327664723,-0.04628090499304044,0.14474522340659554,-0.720651785785222,-0.9488404797660448
220,12,3,0.9259469083859827,-0.6212682203102522,-0.485285521568743,-0.9554293021987013,0.7266598355489104,-0.037509352379572446,0.7359520728067913,0.41951380703443447,-0.46900012760956356,-0.386444823051784,-0.8781245986436995,-0.8118072146292054,0.24809665513418688,0.04396379947900885,-0.15030101898613868,-0.7009637415739269,0.22739834949710122,-0.41761639989243454,2.2825136537038486,1.3232411240499597
221,12,3,0.8368532845837956,-0.19673424747792617,-0.1419719291183578,-2.0743094118647023,2.5385978193957652,-0.25769660657665083,-0.004696939919899866,0.0666079572047613,0.11683503374121229,-0.21982313878171753,-0.8314403671205951,-0.7055167017896351,0.1550141802674691,0.48298313210411004,-0.06260291070202799,-0.7003796651615343,0.45608976277179264,-0.598757969619186,-0.56937557070999,-1.5715882643442294
222,12,3,0.980005318947542,-1.0507549118952029,-0.4453699803544737,-0.06573979443410431,-0.3096192812958401,-0.1485138890557064,0.050094733488519776,0.052601008689956104,0.38951988478050276,-0.19708465416455817,-0.9055355517757354,-0.9282836657533909,0.23696112989555912,-0.2798837525787148,-0.19367843827230938,-0.7020223167546846,0.15307992761056238,-0.4532169049827873,-0.5662602580610451,-1.3039264827048918
223,13,0,-0.8470491271298686,0.05684019343357194,-0.45579490954874247,0.5630136520303739,0.8939616005932904,-0.698035959268667,-0.6541986596558843,-0.20049868657954248,2.191327064417824,1.7375796381794184,0.6730119509244388,0.8188348145588793,0.25763181958500336,0.283034826763932,-0.032251097544545894,-0.697192716834175,-0.4059043337081518,-0.012205854352985018,-2.0213374606859076,1.0562520889104636
224,13,0,-0.7960693969951815,-0.36455039602874695,-0.4419855889541101,1.0285581263756793,-0.3886089978319787,-0.7040239190550214,-0.6579214114804456,-0.2015732791166921,1.4450952262511232,0.8093300194771992,0.5892083863756695,0.045566127221584915,0.158201179163565,-0.019484814152279383,-0.134638790990657,-0.6950583600898195,0.6482192226570213,0.45675333794875,-1.9682150285760565,-0.2655072526081018
225,13,0,-0.7515267784967757,-0.4890072004420116,-0.06618526762734142,0.46385527166486945,-0.5008544934009709,-0.7005206604201727,-0.6559508618491927,-0.20322919462441344,1.9942569315112868,1.3838469383216814,0.5060865388435232,-0.038002545497418896,-0.1607006058131213,-0.21423902747888135,-0.16595555972749326,-0.6959455102825696,-0.3962693595389101,-0.22019094444766593,-0.8850561275102384,-0.47868504709660276
226,13,0,-0.6817803017170573,-0.6611981589774868,-0.31572096685795287,-0.11329091812119771,-0.2468182756814048,-0.7022502788711765,-0.6564265835681786,-0.2028434649588843,2.805414860393909,2.272648595963621,0.41614347465280344,-0.1707066781030296,0.17297658529771012,-0.20086114694488647,-0.19423188538729222,-0.695567851585094,-0.10632994174461152,-0.36004526030648853,-0.8233631429232644,-0.9582137377998288
227,13,0,-0.8562320871687131,-0.25691172998375766,-0.5965573112882233,0.7805703330987429,-0.24786559836651403,-0.7099024586083679,-0.6551533225736333,-0.20224073435155024,0.2997730466576961,0.18909849049008312,0.7114717297490825,0.8514261084448469,0.6333880977961602,0.8325987161822946,0.32660938628295266,-0.6989838330621949,-0.13228748518703087,-0.3188817951244215,-1.5227505896828093,-0.5123145166522136
